CompanyCode,DateMonth,Pages,Devices,Learners
CHA,2018/01/01,87687,2,1226
CHA,2018/02/01,76392,2,1227
CHA,2018/03/01,74472,2,1216
CHA,2018/04/01,66486,2,1221
CHA,2018/05/01,112212,2,1221
CHA,2018/06/01,75103,2,1210
CHA,2018/07/01,64899,2,1228
CHA,2018/08/01,98692,2,1230
CHA,2018/09/01,58339,2,1230
CHA,2018/10/01,81422,2,1242
CHA,2018/11/01,107653,2,1240
CHA,2018/12/01,23662,2,1058
CHA,2019/01/01,132335,2,1271
CHA,2019/02/01,102269,2,1278
CHA,2019/03/01,41589,2,1266
CHA,2019/04/01,86849,2,1273
CHA,2019/05/01,100861,2,1275
CHA,2019/06/01,29349,2,1253
CHA,2019/07/01,47631,2,1268
CHA,2019/08/01,61734,2,1269
CHA,2019/09/01,65113,2,1261
CHA,2019/10/01,65518,4,1262
CHA,2019/11/01,105182,3,1255
CHA,2019/12/01,20943,3,1036
CHA,2020/01/01,111599,3,1231
CHA,2020/02/01,80821,3,1231
CHA,2020/03/01,58659,3,1225
CHA,2020/04/01,30,1,1221
CHA,2020/05/01,24070,3,1202
CHA,2020/06/01,55915,3,1191
CHA,2020/07/01,79223,3,1196
CHA,2020/08/01,94616,3,1196
CHA,2020/09/01,59730,3,1187
CHA,2020/10/01,102273,3,1207
CHA,2020/11/01,114124,3,1210
CHA,2020/12/01,23059,3,1042
CHA,2021/01/01,87910,3,1205
CHA,2021/02/01,73171,2,1218
CHA,2021/03/01,42331,2,1212
CHC,2018/07/01,50625,2,0
CHC,2018/08/01,79273,3,0
CHC,2018/09/01,45835,3,0
CHC,2018/10/01,57499,3,0
CHC,2018/11/01,42408,2,0
CHC,2018/12/01,4238,2,0
CHC,2019/01/01,140453,3,0
CHC,2019/02/01,101615,3,0
CHC,2019/03/01,52900,3,0
CHC,2019/04/01,135699,3,0
CHC,2019/05/01,140243,3,0
CHC,2019/06/01,41078,3,0
CHC,2019/07/01,104383,3,0
CHC,2019/08/01,95394,3,0
CHC,2019/09/01,49589,3,0
CHC,2019/10/01,74440,3,0
CHC,2019/11/01,111909,3,0
CHC,2019/12/01,4042,3,0
CHC,2020/01/01,83123,3,0
CHC,2020/02/01,102414,3,0
CHC,2020/03/01,79944,3,0
CHC,2020/04/01,2251,2,0
CHC,2020/05/01,5036,3,0
CHC,2020/06/01,31545,3,0
CHC,2020/07/01,53067,3,0
CHC,2020/08/01,69021,3,0
CHC,2020/09/01,49253,3,0
CHC,2020/10/01,88873,3,0
CHC,2020/11/01,87612,3,0
CHC,2020/12/01,13674,2,0
CHC,2021/01/01,30825,3,0
CHC,2021/02/01,88934,3,0
CHC,2021/03/01,63143,3,0
CHD,2017/09/01,8381,2,1082
CHD,2017/10/01,49320,2,1081
CHD,2017/11/01,90520,2,1066
CHD,2017/12/01,33215,2,918
CHD,2018/01/01,83344,3,1466
CHD,2018/02/01,88413,3,1472
CHD,2018/03/01,98947,3,1464
CHD,2018/04/01,88271,3,1473
CHD,2018/05/01,108158,3,1478
CHD,2018/06/01,103795,3,1458
CHD,2018/07/01,51771,3,1465
CHD,2018/08/01,91450,3,1474
CHD,2018/09/01,74592,3,1469
CHD,2018/10/01,108707,3,1474
CHD,2018/11/01,148206,3,1467
CHD,2018/12/01,25172,3,1240
CHD,2019/01/01,142323,3,1534
CHD,2019/02/01,110242,3,1547
CHD,2019/03/01,65504,3,1527
CHD,2019/04/01,113772,3,1543
CHD,2019/05/01,130055,3,1548
CHD,2019/06/01,62703,3,1533
CHD,2019/07/01,89729,4,1547
CHD,2019/08/01,87089,4,1549
CHD,2019/09/01,67680,4,1546
CHD,2019/10/01,109362,4,1596
CHD,2019/11/01,138082,4,1600
CHD,2019/12/01,31708,3,1308
CHD,2020/01/01,109290,4,1582
CHD,2020/02/01,106585,4,1589
CHD,2020/03/01,66043,4,1580
CHD,2020/04/01,686,2,1583
CHD,2020/05/01,4630,3,1562
CHD,2020/06/01,16574,4,1524
CHD,2020/07/01,38067,4,1529
CHD,2020/08/01,49032,4,1526
CHD,2020/09/01,46581,4,1538
CHD,2020/10/01,72938,4,1556
CHD,2020/11/01,101067,4,1564
CHD,2020/12/01,36560,3,1301
CHD,2021/01/01,61671,4,1534
CHD,2021/02/01,91425,4,1582
CHD,2021/03/01,77834,4,1577
CHK,2017/10/01,1065,1,556
CHK,2017/11/01,2094,1,556
CHK,2017/12/01,878,1,466
CHK,2018/01/01,2160,1,597
CHK,2018/02/01,2074,1,596
CHK,2018/03/01,2951,1,594
CHK,2018/04/01,1152,1,601
CHK,2018/05/01,1518,1,603
CHK,2018/06/01,2378,1,595
CHK,2018/07/01,434,1,599
CHK,2018/08/01,1472,1,603
CHK,2018/09/01,3114,1,607
CHK,2018/10/01,1145,1,607
CHK,2018/11/01,2345,1,607
CHK,2018/12/01,2072,1,532
CHK,2019/01/01,2937,1,634
CHK,2019/02/01,3687,2,645
CHK,2019/03/01,3200,2,646
CHK,2019/04/01,5728,2,645
CHK,2019/05/01,7098,2,645
CHK,2019/06/01,2871,2,636
CHK,2019/07/01,5679,2,646
CHK,2019/08/01,6190,2,648
CHK,2019/09/01,5644,2,648
CHK,2019/10/01,8609,2,651
CHK,2019/11/01,12035,2,650
CHK,2019/12/01,2213,2,599
CHK,2020/01/01,11039,2,711
CHK,2020/02/01,7386,2,711
CHK,2020/03/01,4255,2,711
CHK,2020/04/01,996,1,703
CHK,2020/05/01,1265,2,705
CHK,2020/06/01,5638,2,700
CHK,2020/07/01,6388,2,701
CHK,2020/08/01,6142,2,705
CHK,2020/09/01,5967,2,704
CHK,2020/10/01,7447,2,709
CHK,2020/11/01,11850,2,709
CHK,2020/12/01,5302,2,645
CHK,2021/01/01,8836,2,756
CHK,2021/02/01,6617,2,775
CHK,2021/03/01,4238,2,781
CHM,2017/09/01,17906,3,596
CHM,2017/10/01,56274,3,603
CHM,2017/11/01,79137,3,600
CHM,2017/12/01,21049,3,510
CHM,2018/01/01,60899,3,590
CHM,2018/02/01,60740,3,593
CHM,2018/03/01,50609,3,582
CHM,2018/04/01,33299,3,601
CHM,2018/05/01,50368,4,597
CHM,2018/06/01,46674,4,591
CHM,2018/07/01,34236,4,591
CHM,2018/08/01,47411,4,590
CHM,2018/09/01,44825,4,587
CHM,2018/10/01,48397,4,593
CHM,2018/11/01,63678,4,589
CHM,2018/12/01,29027,4,482
CHM,2019/01/01,86442,4,588
CHM,2019/02/01,67668,4,598
CHM,2019/03/01,34121,4,598
CHM,2019/04/01,62079,4,624
CHM,2019/05/01,66554,4,628
CHM,2019/06/01,24034,4,618
CHM,2019/07/01,56153,4,631
CHM,2019/08/01,57099,4,627
CHM,2019/09/01,48208,4,621
CHM,2019/10/01,65854,4,625
CHM,2019/11/01,55246,4,623
CHM,2019/12/01,18615,4,539
CHM,2020/01/01,63607,4,608
CHM,2020/02/01,47692,5,616
CHM,2020/03/01,52101,4,612
CHM,2020/04/01,1323,4,600
CHM,2020/05/01,21288,4,599
CHM,2020/06/01,58309,4,579
CHM,2020/07/01,63567,4,587
CHM,2020/08/01,56167,4,592
CHM,2020/09/01,52733,4,603
CHM,2020/10/01,63085,4,614
CHM,2020/11/01,72399,4,609
CHM,2020/12/01,60428,4,528
CHM,2021/01/01,60830,4,623
CHM,2021/02/01,75172,4,638
CHM,2021/03/01,43040,4,647
CHO,2018/03/01,3724,1,0
CHO,2018/04/01,4519,1,0
CHO,2018/05/01,2926,1,0
CHO,2018/06/01,2974,1,0
CHO,2018/07/01,5274,1,0
CHO,2018/08/01,3147,1,0
CHO,2018/09/01,2444,1,0
CHO,2018/10/01,3318,1,0
CHO,2018/11/01,3076,1,0
CHO,2018/12/01,1249,1,0
CHO,2019/01/01,3445,1,0
CHO,2019/02/01,2459,1,0
CHO,2019/03/01,2510,1,0
CHO,2019/04/01,1758,1,0
CHO,2019/05/01,2651,1,0
CHO,2019/06/01,3400,1,0
CHO,2019/07/01,2458,1,0
CHO,2019/08/01,3007,1,0
CHO,2019/09/01,3070,1,0
CHO,2019/10/01,6415,2,0
CHO,2019/11/01,11280,2,0
CHO,2019/12/01,5470,2,0
CHO,2020/01/01,11497,2,0
CHO,2020/02/01,9017,2,0
CHO,2020/03/01,5529,2,0
CHO,2020/04/01,859,1,0
CHO,2020/05/01,714,2,0
CHO,2020/06/01,1732,2,0
CHO,2020/07/01,3649,2,0
CHO,2020/08/01,3413,2,0
CHO,2020/09/01,2981,2,0
CHO,2020/10/01,5128,3,0
CHO,2020/11/01,6989,3,0
CHO,2020/12/01,4430,3,0
CHO,2021/01/01,5845,3,0
CHO,2021/02/01,4434,3,0
CHO,2021/03/01,4313,3,0
CHW,2017/09/01,63794,4,1300
CHW,2017/10/01,104038,4,1299
CHW,2017/11/01,156344,4,1298
CHW,2017/12/01,52893,4,1048
CHW,2018/01/01,146830,4,1268
CHW,2018/02/01,129470,4,1289
CHW,2018/03/01,122028,5,1284
CHW,2018/04/01,124794,5,1298
CHW,2018/05/01,157656,5,1302
CHW,2018/06/01,122189,5,1289
CHW,2018/07/01,122782,5,1297
CHW,2018/08/01,150174,5,1304
CHW,2018/09/01,103626,5,1303
CHW,2018/10/01,150346,6,1301
CHW,2018/11/01,170539,5,1301
CHW,2018/12/01,32894,5,1109
CHW,2019/01/01,237681,5,1402
CHW,2019/02/01,160397,5,1407
CHW,2019/03/01,102888,5,1380
CHW,2019/04/01,185500,5,1390
CHW,2019/05/01,190979,5,1390
CHW,2019/06/01,96956,5,1382
CHW,2019/07/01,145369,6,1389
CHW,2019/08/01,123958,6,1391
CHW,2019/09/01,112260,4,1396
CHW,2019/10/01,129225,4,1398
CHW,2019/11/01,178355,4,1396
CHW,2019/12/01,43440,4,1117
CHW,2020/01/01,131287,4,1283
CHW,2020/02/01,104683,3,1300
CHW,2020/03/01,51386,3,1283
CHW,2020/05/01,47547,3,1270
CHW,2020/06/01,37408,3,1248
CHW,2020/07/01,88801,2,1244
CHW,2020/08/01,97772,2,1241
CHW,2020/09/01,64782,2,1241
CHW,2020/10/01,135716,2,1240
CHW,2020/11/01,97975,2,1240
CHW,2020/12/01,89833,2,1006
CHW,2021/01/01,69816,5,1119
CHW,2021/02/01,81472,5,1158
CHW,2021/03/01,83251,5,1163
CKA,2017/09/01,6766,1,584
CKA,2017/10/01,48112,1,589
CKA,2017/11/01,58151,1,590
CKA,2017/12/01,20018,1,536
CKA,2018/01/01,55808,1,715
CKA,2018/02/01,84119,1,735
CKA,2018/03/01,67952,1,741
CKA,2018/04/01,57531,1,761
CKA,2018/05/01,87294,1,761
CKA,2018/06/01,45537,1,741
CKA,2018/07/01,48482,1,747
CKA,2018/08/01,76158,1,751
CKA,2018/09/01,47773,1,754
CKA,2018/10/01,66984,1,760
CKA,2018/11/01,66786,1,756
CKA,2018/12/01,29457,1,686
CKA,2019/01/01,58181,1,853
CKA,2019/02/01,81813,2,866
CKA,2019/03/01,41900,1,863
CKA,2019/04/01,71604,1,879
CKA,2019/05/01,100132,1,885
CKA,2019/06/01,72406,1,872
CKA,2019/07/01,92227,1,872
CKA,2019/08/01,87588,1,869
CKA,2019/09/01,67859,1,872
CKA,2019/10/01,90170,1,874
CKA,2019/11/01,103862,1,871
CKA,2019/12/01,22946,1,735
CKA,2020/01/01,104035,1,858
CKA,2020/02/01,124577,1,878
CKA,2020/03/01,62390,3,873
CKA,2020/04/01,477,1,859
CKA,2020/05/01,64265,3,823
CKA,2020/06/01,100418,3,800
CKA,2020/07/01,106957,3,778
CKA,2020/08/01,94476,3,778
CKA,2020/09/01,70457,3,799
CKA,2020/10/01,100466,3,818
CKA,2020/11/01,120484,3,826
CKA,2020/12/01,64090,3,750
CKA,2021/01/01,97395,3,890
CKA,2021/02/01,90961,3,915
CKA,2021/03/01,26249,1,915
CKD,2017/09/01,1366,1,969
CKD,2017/10/01,43209,2,974
CKD,2017/11/01,45676,2,968
CKD,2017/12/01,28557,2,864
CKD,2018/01/01,66883,2,1127
CKD,2018/02/01,36312,3,1138
CKD,2018/03/01,22659,3,1145
CKD,2018/04/01,19294,3,1156
CKD,2018/05/01,20924,3,1153
CKD,2018/06/01,24988,3,1141
CKD,2018/07/01,30194,3,1142
CKD,2018/08/01,20040,3,1142
CKD,2018/09/01,13485,3,1136
CKD,2018/10/01,26889,3,1138
CKD,2018/11/01,45140,3,1135
CKD,2018/12/01,16635,3,1026
CKD,2019/01/01,31698,3,1201
CKD,2019/02/01,25363,2,1214
CKD,2019/03/01,11160,2,1214
CKD,2019/04/01,15590,2,1231
CKD,2019/05/01,17453,3,1241
CKD,2019/06/01,12956,3,1229
CKD,2019/07/01,18826,3,1241
CKD,2019/08/01,16271,3,1231
CKD,2019/09/01,13480,3,1216
CKD,2019/10/01,21159,3,1222
CKD,2019/11/01,27387,3,1185
CKD,2019/12/01,13011,3,1087
CKD,2020/01/01,28271,3,1231
CKD,2020/02/01,20114,3,1230
CKD,2020/03/01,12952,3,1228
CKD,2020/04/01,613,2,1230
CKD,2020/05/01,441,3,1195
CKD,2020/06/01,4253,3,1148
CKD,2020/07/01,11629,3,1151
CKD,2020/08/01,7112,3,1148
CKD,2020/09/01,11491,3,1156
CKD,2020/10/01,14401,3,1168
CKD,2020/11/01,20000,3,1166
CKD,2020/12/01,20892,3,1012
CKD,2021/01/01,25138,3,1139
CKD,2021/02/01,15847,3,1164
CKD,2021/03/01,11260,3,1164
CKL,2019/10/01,56344,4,815
CKL,2019/11/01,162541,4,815
CKL,2019/12/01,17709,4,735
CKL,2020/01/01,81385,4,872
CKL,2020/02/01,110670,4,879
CKL,2020/03/01,112851,4,873
CKL,2020/04/01,811,2,878
CKL,2020/05/01,10545,3,875
CKL,2020/06/01,105042,4,861
CKL,2020/07/01,90374,4,866
CKL,2020/08/01,102056,4,866
CKL,2020/09/01,101002,4,869
CKL,2020/10/01,126503,4,869
CKL,2020/11/01,155110,4,869
CKL,2020/12/01,38100,4,777
CKL,2021/01/01,63924,4,852
CKL,2021/02/01,120530,4,869
CKL,2021/03/01,82536,4,873
CLB,2017/09/01,10228,2,766
CLB,2017/10/01,21249,2,765
CLB,2017/11/01,25720,2,762
CLB,2017/12/01,7679,2,632
CLB,2018/01/01,34404,2,724
CLB,2018/02/01,31102,2,722
CLB,2018/03/01,28652,2,713
CLB,2018/04/01,32507,2,713
CLB,2018/05/01,44231,2,716
CLB,2018/06/01,22381,2,706
CLB,2018/07/01,28714,2,726
CLB,2018/08/01,35974,2,727
CLB,2018/09/01,25259,2,720
CLB,2018/10/01,35160,2,724
CLB,2018/11/01,24359,2,726
CLB,2018/12/01,15216,2,622
CLB,2019/01/01,58467,2,770
CLB,2019/02/01,31777,2,780
CLB,2019/03/01,14360,2,769
CLB,2019/04/01,22536,1,795
CLB,2019/05/01,23332,1,796
CLB,2019/06/01,8680,1,787
CLB,2019/07/01,23148,1,807
CLB,2019/08/01,25135,1,809
CLB,2019/09/01,17264,1,811
CLB,2019/10/01,20493,1,816
CLB,2019/11/01,18166,1,818
CLB,2019/12/01,5636,1,724
CLB,2020/01/01,32675,1,842
CLB,2020/02/01,25226,1,846
CLB,2020/03/01,21004,1,841
CLB,2020/04/01,5046,1,854
CLB,2020/05/01,7679,1,829
CLB,2020/06/01,15588,3,818
CLB,2020/07/01,24357,2,830
CLB,2020/08/01,60859,2,832
CLB,2020/09/01,35164,2,832
CLB,2020/10/01,44373,2,866
CLB,2020/11/01,51254,2,871
CLB,2020/12/01,15465,2,785
CLB,2021/01/01,37514,3,929
CLB,2021/02/01,41058,1,961
CLB,2021/03/01,36350,2,960
CMB,2018/01/01,15452,3,371
CMB,2018/02/01,54246,3,381
CMB,2018/03/01,53935,3,378
CMB,2018/04/01,47797,3,391
CMB,2018/05/01,77315,3,396
CMB,2018/06/01,61362,3,399
CMB,2018/07/01,40007,3,411
CMB,2018/08/01,66866,3,406
CMB,2018/09/01,49192,3,400
CMB,2018/10/01,59657,3,402
CMB,2018/11/01,71851,3,400
CMB,2018/12/01,27405,3,344
CMB,2019/01/01,88157,3,416
CMB,2019/02/01,61141,3,422
CMB,2019/03/01,37263,3,416
CMB,2019/04/01,65727,3,426
CMB,2019/05/01,89440,3,427
CMB,2019/06/01,36187,3,421
CMB,2019/07/01,51580,3,435
CMB,2019/08/01,63431,3,434
CMB,2019/09/01,58272,3,432
CMB,2019/10/01,63922,3,436
CMB,2019/11/01,69317,3,430
CMB,2019/12/01,20633,3,383
CMB,2020/01/01,68885,3,431
CMB,2020/02/01,75205,3,431
CMB,2020/03/01,45164,3,427
CMB,2020/05/01,13937,3,418
CMB,2020/06/01,43513,3,399
CMB,2020/07/01,42119,3,401
CMB,2020/08/01,59135,3,404
CMB,2020/09/01,56061,3,414
CMB,2020/10/01,64334,3,422
CMB,2020/11/01,61382,3,423
CMB,2020/12/01,20201,3,356
CMB,2021/01/01,65388,3,439
CMB,2021/02/01,70996,3,458
CMB,2021/03/01,46915,3,457
CMD,2020/01/01,1388,1,610
CMD,2020/02/01,8588,2,619
CMD,2020/03/01,5866,2,623
CMD,2020/05/01,3837,2,620
CMD,2020/06/01,7229,2,622
CMD,2020/07/01,30435,2,621
CMD,2020/08/01,18829,2,621
CMD,2020/09/01,50026,3,627
CMD,2020/10/01,33396,3,630
CMD,2020/11/01,27615,3,630
CMD,2020/12/01,10357,3,525
CMD,2021/01/01,52278,3,1331
CMD,2021/02/01,37335,3,1381
CMD,2021/03/01,15011,3,1402
CMH,2017/10/01,2576,1,151
CMH,2017/11/01,8836,1,146
CMH,2017/12/01,6788,1,129
CMH,2018/01/01,6098,1,165
CMH,2018/02/01,5008,1,165
CMH,2018/03/01,7042,1,159
CMH,2018/04/01,4812,1,158
CMH,2018/05/01,2325,1,154
CMH,2018/06/01,8243,1,149
CMH,2018/07/01,1782,1,151
CMH,2018/08/01,3952,1,152
CMH,2018/09/01,4022,1,150
CMH,2018/10/01,2441,1,149
CMH,2018/11/01,8109,1,146
CMH,2018/12/01,2105,1,125
CMH,2019/01/01,4156,1,149
CMH,2019/02/01,2815,1,146
CMH,2019/03/01,3058,1,146
CMH,2019/04/01,2524,1,141
CMH,2019/05/01,5056,1,142
CMH,2019/06/01,4109,1,142
CMH,2019/07/01,3180,1,137
CMH,2019/08/01,3497,1,136
CMH,2019/09/01,3926,1,135
CMH,2019/10/01,7733,1,136
CMH,2019/11/01,5045,1,134
CMH,2019/12/01,1484,1,88
CMH,2020/01/01,4272,1,98
CMH,2020/02/01,4542,1,99
CMH,2020/03/01,7301,1,98
CMH,2020/04/01,26,1,98
CMH,2020/05/01,169,1,98
CMH,2020/06/01,1061,1,94
CMH,2020/07/01,2515,1,94
CMH,2020/08/01,3918,1,94
CMH,2020/09/01,2269,1,81
CMH,2020/10/01,3731,1,82
CMH,2020/11/01,5130,1,82
CMH,2020/12/01,1076,1,2
CML,2018/02/01,4308,1,135
CML,2018/03/01,8325,1,133
CML,2018/04/01,4799,1,136
CML,2018/05/01,5075,1,140
CML,2018/06/01,2237,1,142
CML,2018/07/01,2515,1,144
CML,2018/08/01,2683,1,145
CML,2018/09/01,2212,1,145
CML,2018/10/01,2015,1,145
CML,2018/11/01,7380,1,145
CML,2018/12/01,2108,1,133
CML,2019/01/01,8499,1,235
CML,2019/02/01,5016,1,242
CML,2019/03/01,3851,2,240
CML,2019/04/01,48638,2,241
CML,2019/05/01,48799,2,244
CML,2019/06/01,19309,2,243
CML,2019/07/01,42813,2,244
CML,2019/08/01,34133,2,245
CML,2019/09/01,32404,2,244
CML,2019/10/01,45379,2,247
CML,2019/11/01,46888,2,247
CML,2019/12/01,8952,2,241
CML,2020/01/01,67684,2,350
CML,2020/02/01,45154,2,356
CML,2020/03/01,59240,2,356
CML,2020/05/01,64675,2,355
CML,2020/06/01,37836,2,351
CML,2020/07/01,49605,2,354
CML,2020/08/01,44405,2,354
CML,2020/09/01,39621,2,353
CML,2020/10/01,76176,2,353
CML,2020/11/01,59181,2,352
CML,2020/12/01,12367,2,338
CML,2021/01/01,91438,2,355
CML,2021/02/01,106886,2,364
CML,2021/03/01,66125,2,366
CMM,2021/01/01,38917,2,364
CMM,2021/02/01,52644,2,431
CMM,2021/03/01,26690,2,436
CMR,2017/09/01,22553,3,686
CMR,2017/10/01,65742,3,691
CMR,2017/11/01,74991,3,686
CMR,2017/12/01,20869,3,584
CMR,2018/01/01,88494,3,779
CMR,2018/02/01,74486,3,788
CMR,2018/03/01,87672,3,791
CMR,2018/04/01,62623,3,804
CMR,2018/05/01,95574,3,808
CMR,2018/06/01,80827,3,805
CMR,2018/07/01,36340,3,814
CMR,2018/08/01,59503,3,817
CMR,2018/09/01,47971,3,816
CMR,2018/10/01,63425,3,823
CMR,2018/11/01,80402,3,817
CMR,2018/12/01,31692,3,658
CMR,2019/01/01,84931,3,827
CMR,2019/02/01,80267,3,832
CMR,2019/03/01,44957,3,825
CMR,2019/04/01,71461,3,826
CMR,2019/05/01,83640,3,834
CMR,2019/06/01,43145,3,819
CMR,2019/07/01,63979,3,854
CMR,2019/08/01,54002,3,851
CMR,2019/09/01,46544,3,859
CMR,2019/10/01,78968,3,863
CMR,2019/11/01,78309,3,861
CMR,2019/12/01,9645,3,735
CMR,2020/01/01,88309,3,791
CMR,2020/02/01,83336,3,782
CMR,2020/03/01,53772,3,780
CMR,2020/04/01,631,3,772
CMR,2020/05/01,17769,3,743
CMR,2020/06/01,42826,3,720
CMR,2020/07/01,76381,4,716
CMR,2020/08/01,80822,6,738
CMR,2020/09/01,102016,4,772
CMR,2020/10/01,95385,4,793
CMR,2020/11/01,97343,4,805
CMR,2020/12/01,34526,4,726
CMR,2021/01/01,56435,4,857
CMR,2021/02/01,131182,4,869
CMR,2021/03/01,77772,4,866
CNR,2019/06/01,889,1,433
CNR,2019/07/01,54136,1,438
CNR,2019/08/01,42433,1,433
CNR,2019/09/01,25291,1,432
CNR,2019/10/01,69820,1,438
CNR,2019/11/01,44198,1,435
CNR,2019/12/01,11708,1,358
CNR,2020/01/01,72664,1,454
CNR,2020/02/01,63028,1,478
CNR,2020/03/01,27890,1,475
CNR,2020/05/01,70760,1,456
CNR,2020/06/01,87599,1,450
CNR,2020/07/01,61408,1,445
CNR,2020/08/01,57960,1,437
CNR,2020/09/01,41762,1,451
CNR,2020/10/01,58740,1,470
CNR,2020/11/01,42424,1,478
CNR,2020/12/01,18286,1,397
CNR,2021/01/01,63116,1,541
CNR,2021/02/01,67669,1,600
CNR,2021/03/01,38041,1,617
CNS,2017/09/01,18927,1,1489
CNS,2017/10/01,30229,1,1484
CNS,2017/11/01,50064,1,1487
CNS,2017/12/01,12452,1,1253
CNS,2018/01/01,34060,1,1557
CNS,2018/02/01,24236,1,1565
CNS,2018/03/01,16495,1,1561
CNS,2018/04/01,1610,1,1566
CNS,2018/05/01,17849,1,1560
CNS,2018/06/01,8653,1,1551
CNS,2018/07/01,13294,1,1549
CNS,2018/08/01,21665,1,1557
CNS,2018/09/01,19221,1,1546
CNS,2018/10/01,23225,1,1545
CNS,2018/11/01,17012,1,1552
CNS,2019/02/01,8302,1,1483
CNS,2019/03/01,11889,1,1486
CNS,2019/04/01,20096,1,1496
CNS,2019/05/01,27215,1,1487
CNS,2019/06/01,16055,1,1467
CNS,2019/07/01,22868,1,1479
CNS,2019/08/01,23279,1,1478
CNS,2019/09/01,14760,1,1473
CNS,2019/10/01,29662,1,1479
CNS,2019/11/01,26759,1,1481
CNS,2019/12/01,8917,1,1343
CNS,2020/01/01,36331,1,1459
CNS,2020/02/01,22734,1,1465
CNS,2020/03/01,11749,1,1456
CNS,2020/04/01,1168,1,1446
CNS,2020/05/01,7989,1,1429
CNS,2020/06/01,12047,1,1398
CNS,2020/07/01,17410,2,1387
CNS,2020/08/01,15627,1,1390
CNS,2020/09/01,17611,1,1392
CNS,2020/10/01,30256,1,1395
CNS,2020/11/01,32282,1,1401
CNS,2020/12/01,12738,1,1173
CNS,2021/01/01,20455,1,1411
CNS,2021/02/01,24637,1,1460
CNS,2021/03/01,18546,1,1459
Col,2017/09/01,2723,1,0
Col,2017/10/01,8904,1,0
Col,2017/11/01,8659,1,0
Col,2017/12/01,3998,1,0
Col,2018/01/01,6438,1,0
Col,2018/02/01,7193,1,0
Col,2018/03/01,13883,1,0
Col,2018/04/01,6732,1,0
Col,2018/05/01,9882,1,0
Col,2018/06/01,10333,1,0
Col,2018/07/01,604,1,0
COO,2019/02/01,71,1,692
COO,2019/07/01,339,1,685
COO,2019/08/01,4274,1,684
COO,2019/09/01,1909,1,676
COO,2019/10/01,2309,1,675
COO,2019/11/01,2207,1,673
COO,2019/12/01,1387,1,611
COO,2020/01/01,2519,1,931
COO,2020/02/01,1742,1,938
COO,2020/03/01,3387,1,934
COO,2020/05/01,1410,1,902
COO,2020/06/01,2367,1,869
COO,2020/07/01,2848,1,858
COO,2020/08/01,2165,1,870
COO,2020/09/01,871,1,882
COO,2020/10/01,1742,1,894
COO,2020/11/01,16658,1,898
COO,2020/12/01,6312,1,809
COO,2021/01/01,10414,1,901
COO,2021/02/01,11288,1,933
COO,2021/03/01,7282,1,938
CPD,2019/01/01,11988,2,302
CPD,2019/02/01,10074,2,321
CPD,2019/03/01,6863,2,322
CPD,2019/04/01,11765,2,339
CPD,2019/05/01,18191,2,342
CPD,2019/06/01,5300,2,339
CPD,2019/07/01,10485,2,350
CPD,2019/08/01,9482,2,355
CPD,2019/09/01,9290,2,363
CPD,2019/10/01,13939,2,364
CPD,2019/11/01,18969,2,365
CPD,2019/12/01,9161,2,338
CPD,2020/01/01,26324,2,808
CPD,2020/02/01,14104,2,836
CPD,2020/03/01,9655,2,835
CPD,2020/04/01,321,2,840
CPD,2020/05/01,6937,2,832
CPD,2020/06/01,7234,2,827
CPD,2020/07/01,9452,2,826
CPD,2020/08/01,8268,2,803
CPD,2020/09/01,10655,2,808
CPD,2020/10/01,12231,2,809
CPD,2020/11/01,12946,2,807
CPD,2020/12/01,14623,2,727
CPD,2021/01/01,17546,2,1063
CPD,2021/02/01,22482,2,1155
CPD,2021/03/01,33133,3,1178
CPG,2019/03/01,7763,1,518
CPG,2019/04/01,21472,1,523
CPG,2019/05/01,33416,1,528
CPG,2019/06/01,13991,1,528
CPG,2019/07/01,28953,1,531
CPG,2019/08/01,25990,1,532
CPG,2019/09/01,25053,1,531
CPG,2019/10/01,26263,1,532
CPG,2019/11/01,28902,1,532
CPG,2019/12/01,8254,1,447
CPG,2020/01/01,38103,1,905
CPG,2020/02/01,39938,1,923
CPG,2020/03/01,26934,1,922
CPG,2020/05/01,5775,1,924
CPG,2020/06/01,15221,1,926
CPG,2020/07/01,19033,1,928
CPG,2020/08/01,31160,1,931
CPG,2020/09/01,24334,1,932
CPG,2020/10/01,35277,1,935
CPG,2020/11/01,19980,1,933
CPG,2020/12/01,12353,1,797
CPG,2021/01/01,20826,1,1181
CPG,2021/02/01,23748,1,1205
CPG,2021/03/01,27696,1,1205
CPM,2019/09/01,1659,1,0
CPM,2019/10/01,8579,2,0
CPM,2019/11/01,7428,2,0
CPM,2019/12/01,13537,2,0
CPM,2020/01/01,23529,2,25
CPM,2020/02/01,16184,2,30
CPM,2020/03/01,20568,2,30
CPM,2020/05/01,3361,2,30
CPM,2020/06/01,17161,2,30
CPM,2020/07/01,16093,2,30
CPM,2020/08/01,24367,2,30
CPM,2020/09/01,25683,2,30
CPM,2020/10/01,21786,3,30
CPM,2020/11/01,33557,3,30
CPM,2020/12/01,14880,3,30
CPM,2021/01/01,18813,2,56
CPM,2021/02/01,23171,2,55
CPM,2021/03/01,18358,4,55
CRC,2017/10/01,4367,1,371
CRC,2017/11/01,5004,1,361
CRC,2017/12/01,10836,1,247
CRC,2018/01/01,9648,1,311
CRC,2018/02/01,9045,1,316
CRC,2018/03/01,13304,1,312
